order,Kecamatan,Latitude,Longitude
41081,Sukasari,-6.854924127,107.588846
41082,Sukasari,-6.854915095,107.5888451
41083,Sukasari,-6.854905028,107.588845
41084,Sukasari,-6.854894717,107.5888467
41085,Sukasari,-6.854883069,107.5888499
41086,Sukasari,-6.854830963,107.5888614
41087,Sukasari,-6.854803341,107.5888673
41088,Sukasari,-6.854774172,107.5888752
41089,Sukasari,-6.854740943,107.5888888
41090,Sukasari,-6.854732274,107.5888925
41091,Sukasari,-6.85467576,107.5889171
41092,Sukasari,-6.854645337,107.5889279
41093,Sukasari,-6.854623986,107.5889356
41094,Sukasari,-6.854568353,107.5889559
41095,Sukasari,-6.854512839,107.5889772
41096,Sukasari,-6.854489333,107.5889862
41097,Sukasari,-6.854454834,107.588997
41098,Sukasari,-6.85445202,107.5889979
41099,Sukasari,-6.854448298,107.5889986
41100,Sukasari,-6.854432,107.5890018
41101,Sukasari,-6.854404955,107.5890047
41102,Sukasari,-6.854389364,107.5890085
41103,Sukasari,-6.854376521,107.5890153
41104,Sukasari,-6.854350975,107.5890319
41105,Sukasari,-6.85432028,107.5890445
41106,Sukasari,-6.854288574,107.5890486
41107,Sukasari,-6.854251714,107.5890451
41108,Sukasari,-6.854238489,107.5890423
41109,Sukasari,-6.85422312,107.5890369
41110,Sukasari,-6.854210176,107.5890307
41111,Sukasari,-6.854198171,107.5890231
41112,Sukasari,-6.854182187,107.5890092
41113,Sukasari,-6.854166756,107.5889944
41114,Sukasari,-6.854154399,107.5889857
41115,Sukasari,-6.854074572,107.5889292
41116,Sukasari,-6.854005544,107.5888825
41117,Sukasari,-6.853928354,107.5888303
41118,Sukasari,-6.853790329,107.5887805
41119,Sukasari,-6.853690442,107.5887699
41120,Sukasari,-6.853687069,107.5887695
41121,Sukasari,-6.85361211,107.5887924
41122,Sukasari,-6.853550478,107.5888426
41123,Sukasari,-6.853544641,107.5888536
41124,Sukasari,-6.853509914,107.588919
41125,Sukasari,-6.853504726,107.5889484
41126,Sukasari,-6.853482931,107.5890719
41127,Sukasari,-6.853466876,107.5891629
41128,Sukasari,-6.853460443,107.5892494
41129,Sukasari,-6.853449121,107.5894019
41130,Sukasari,-6.853460623,107.5895329
41131,Sukasari,-6.853480866,107.5896082
41132,Sukasari,-6.853492393,107.5896511
41133,Sukasari,-6.853493048,107.5896536
41134,Sukasari,-6.853517029,107.5897097
41135,Sukasari,-6.853539293,107.5897619
41136,Sukasari,-6.853549358,107.5898612
41137,Sukasari,-6.853542842,107.5899017
41138,Sukasari,-6.853541014,107.5899131
41139,Sukasari,-6.85353147,107.5899725
41140,Sukasari,-6.853469547,107.5901017
41141,Sukasari,-6.853430782,107.5901505
41142,Sukasari,-6.853387285,107.5902052
41143,Sukasari,-6.853381393,107.5902092
41144,Sukasari,-6.853302527,107.5902622
41145,Sukasari,-6.853202151,107.5902843
41146,Sukasari,-6.853093545,107.5902965
41147,Sukasari,-6.853089227,107.590297
41148,Sukasari,-6.853035172,107.5903031
41149,Sukasari,-6.853002386,107.5903067
41150,Sukasari,-6.852995965,107.5903074
41151,Sukasari,-6.852820529,107.5903179
41152,Sukasari,-6.852728087,107.5903221
41153,Sukasari,-6.852662659,107.5903251
41154,Sukasari,-6.852632275,107.5903258
41155,Sukasari,-6.852469451,107.5903295
41156,Sukasari,-6.852337997,107.5903199
41157,Sukasari,-6.852277958,107.590296
41158,Sukasari,-6.85223902,107.5902805
41159,Sukasari,-6.852127565,107.5902056
41160,Sukasari,-6.852119502,107.5902002
41161,Sukasari,-6.852076005,107.590171
41162,Sukasari,-6.852005393,107.5901236
41163,Sukasari,-6.851851499,107.5900149
41164,Sukasari,-6.851832368,107.5900014
41165,Sukasari,-6.851822494,107.5899944
41166,Sukasari,-6.851690514,107.5899351
41167,Sukasari,-6.851650675,107.5899172
41168,Sukasari,-6.851612979,107.589905
41169,Sukasari,-6.851499678,107.5898684
41170,Sukasari,-6.851448797,107.589852
41171,Sukasari,-6.851303316,107.5898172
41172,Sukasari,-6.851262929,107.5898076
41173,Sukasari,-6.851144028,107.5897609
41174,Sukasari,-6.85106971,107.5897203
41175,Sukasari,-6.851040424,107.5896987
41176,Sukasari,-6.850987837,107.5896599
41177,Sukasari,-6.85098716,107.5896594
41178,Sukasari,-6.850981209,107.5896575
41179,Sukasari,-6.850923198,107.589639
41180,Sukasari,-6.850917972,107.5896382
41181,Sukasari,-6.850818438,107.5896244
41182,Sukasari,-6.850800446,107.5896227
41183,Sukasari,-6.850600652,107.5896034
41184,Sukasari,-6.850571956,107.5895947
41185,Sukasari,-6.850544525,107.5895863
41186,Sukasari,-6.850501462,107.5895326
41187,Sukasari,-6.850495118,107.5895246
41188,Sukasari,-6.850487193,107.5895172
41189,Sukasari,-6.850485279,107.589514
41190,Sukasari,-6.850458703,107.5894861
41191,Sukasari,-6.850441301,107.5894726
41192,Sukasari,-6.850420257,107.5894673
41193,Sukasari,-6.850418565,107.5894671
41194,Sukasari,-6.850391258,107.5894572
41195,Sukasari,-6.850310726,107.5894527
41196,Sukasari,-6.85030153,107.5894526
41197,Sukasari,-6.850150529,107.5894507
41198,Sukasari,-6.850051652,107.5894609
41199,Sukasari,-6.849982525,107.589468
41200,Sukasari,-6.849973152,107.589469
41201,Sukasari,-6.849874451,107.5895023
41202,Sukasari,-6.849786968,107.5895636
41203,Sukasari,-6.849732121,107.5895917
41204,Sukasari,-6.849724911,107.5895954
41205,Sukasari,-6.849724031,107.5895956
41206,Sukasari,-6.849632901,107.5896131
41207,Sukasari,-6.84958087,107.5896206
41208,Sukasari,-6.849575155,107.5896246
41209,Sukasari,-6.849551001,107.5896411
41210,Sukasari,-6.849528988,107.5897567
41211,Sukasari,-6.849528718,107.5897828
41212,Sukasari,-6.849526383,107.5900102
41213,Sukasari,-6.849519359,107.5900501
41214,Sukasari,-6.84951261,107.5900884
41215,Sukasari,-6.849509078,107.5900948
41216,Sukasari,-6.849465126,107.5901413
41217,Sukasari,-6.849445932,107.5901617
41218,Sukasari,-6.849271226,107.5902645
41219,Sukasari,-6.849268397,107.5902661
41220,Sukasari,-6.84912909,107.5903419
41221,Sukasari,-6.849107212,107.5903721
41222,Sukasari,-6.849100029,107.590397
41223,Sukasari,-6.849103808,107.5904385
41224,Sukasari,-6.849139611,107.5905528
41225,Sukasari,-6.84914464,107.5905872
41226,Sukasari,-6.849144691,107.5905981
41227,Sukasari,-6.849144823,107.5906254
41228,Sukasari,-6.849127869,107.5906858
41229,Sukasari,-6.849093247,107.5907748
41230,Sukasari,-6.849090565,107.5907795
41231,Sukasari,-6.849060932,107.590831
41232,Sukasari,-6.84901336,107.5909138
41233,Sukasari,-6.848944436,107.5909773
41234,Sukasari,-6.848857644,107.5910095
41235,Sukasari,-6.848775661,107.5910305
41236,Sukasari,-6.848717245,107.5910455
41237,Sukasari,-6.84868554,107.5910537
41238,Sukasari,-6.848593491,107.5910722
41239,Sukasari,-6.848505526,107.5910899
41240,Sukasari,-6.848358779,107.5911194
41241,Sukasari,-6.848356994,107.5911198
41242,Sukasari,-6.848197797,107.5911574
41243,Sukasari,-6.848142848,107.5911967
41244,Sukasari,-6.848109297,107.5912548
41245,Sukasari,-6.848085399,107.5913353
41246,Sukasari,-6.848079705,107.5913545
41247,Sukasari,-6.848056522,107.5914189
41248,Sukasari,-6.848004137,107.5915004
41249,Sukasari,-6.847958851,107.591563
41250,Sukasari,-6.847937153,107.591593
41251,Sukasari,-6.847924617,107.5916104
41252,Sukasari,-6.847895287,107.5916511
41253,Sukasari,-6.847861693,107.5917189
41254,Sukasari,-6.847837025,107.591802
41255,Sukasari,-6.847815997,107.5918504
41256,Sukasari,-6.847806447,107.5918579
41257,Sukasari,-6.847777038,107.5918807
41258,Sukasari,-6.847731913,107.5918965
41259,Sukasari,-6.847658201,107.5918978
41260,Sukasari,-6.847641109,107.5918981
41261,Sukasari,-6.847635518,107.5918981
41262,Sukasari,-6.847619513,107.591898
41263,Sukasari,-6.847592591,107.5918979
41264,Sukasari,-6.847553384,107.5919086
41265,Sukasari,-6.847537764,107.5919129
41266,Sukasari,-6.847483369,107.5919819
41267,Sukasari,-6.847423702,107.5920603
41268,Sukasari,-6.847421288,107.5920635
41269,Sukasari,-6.847366179,107.5921374
41270,Sukasari,-6.8473618,107.5921462
41271,Sukasari,-6.847331881,107.5922066
41272,Sukasari,-6.847313995,107.5922899
41273,Sukasari,-6.847313443,107.5922925
41274,Sukasari,-6.84729329,107.5923457
41275,Sukasari,-6.847253667,107.5923789
41276,Sukasari,-6.847235106,107.5923867
41277,Sukasari,-6.847193858,107.5924089
41278,Sukasari,-6.8471667,107.5924181
41279,Sukasari,-6.84714604,107.5924358
41280,Sukasari,-6.847114354,107.592481
41281,Sukasari,-6.847073892,107.5925071
41282,Sukasari,-6.847073788,107.5925072
41283,Sukasari,-6.847057113,107.5925155
41284,Sukasari,-6.846935834,107.5925766
41285,Sukasari,-6.846803506,107.5926419
41286,Sukasari,-6.846769362,107.592662
41287,Sukasari,-6.846668826,107.5927211
41288,Sukasari,-6.846583567,107.5927875
41289,Sukasari,-6.84656535,107.5927999
41290,Sukasari,-6.846482863,107.5928603
41291,Sukasari,-6.846451154,107.5928813
41292,Sukasari,-6.846415013,107.5929052
41293,Sukasari,-6.846353316,107.5929447
41294,Sukasari,-6.846342336,107.5929532
41295,Sukasari,-6.846306718,107.5929768
41296,Sukasari,-6.846134835,107.5930788
41297,Sukasari,-6.845991668,107.5931314
41298,Sukasari,-6.845908998,107.593141
41299,Sukasari,-6.845901644,107.593141
41300,Sukasari,-6.845868518,107.5931366
41301,Sukasari,-6.845822409,107.5931304
41302,Sukasari,-6.845796259,107.5931268
41303,Sukasari,-6.845698935,107.5930708
41304,Sukasari,-6.845648165,107.593034
41305,Sukasari,-6.845643136,107.5930304
41306,Sukasari,-6.845631177,107.5930217
41307,Sukasari,-6.845575917,107.5929816
41308,Sukasari,-6.845510774,107.5929457
41309,Sukasari,-6.845438754,107.5929415
41310,Sukasari,-6.845362005,107.5929663
41311,Sukasari,-6.845300302,107.5930011
41312,Sukasari,-6.845260918,107.5930224
41313,Sukasari,-6.845240738,107.5930332
41314,Sukasari,-6.845158415,107.5930594
41315,Sukasari,-6.845107338,107.5930715
41316,Sukasari,-6.845105741,107.5930719
41317,Sukasari,-6.84503721,107.5930881
41318,Sukasari,-6.845026864,107.5930936
41319,Sukasari,-6.844983229,107.5931168
41320,Sukasari,-6.844923706,107.5931483
41321,Sukasari,-6.844877303,107.5931888
41322,Sukasari,-6.844870799,107.5931944
41323,Sukasari,-6.84482378,107.593258
41324,Sukasari,-6.844773577,107.5933423
41325,Sukasari,-6.844720164,107.5934134
41326,Sukasari,-6.844712339,107.5934212
41327,Sukasari,-6.844628675,107.5935051
41328,Sukasari,-6.84455024,107.5935995
41329,Sukasari,-6.844505446,107.5936727
41330,Sukasari,-6.844467187,107.5937992
41331,Sukasari,-6.844456332,107.5938548
41332,Sukasari,-6.844444084,107.5939174
41333,Sukasari,-6.844428305,107.5939448
41334,Sukasari,-6.844417848,107.593963
41335,Sukasari,-6.84440118,107.5939721
41336,Sukasari,-6.844377188,107.5939852
41337,Sukasari,-6.844306609,107.5940003
41338,Sukasari,-6.844209425,107.5940038
41339,Sukasari,-6.8441951,107.5940031
41340,Sukasari,-6.844122947,107.5939998
41341,Sukasari,-6.844113634,107.5939994
41342,Sukasari,-6.844066676,107.5939972
41343,Sukasari,-6.844025656,107.594011
41344,Sukasari,-6.843996573,107.5940398
41345,Sukasari,-6.843973174,107.5941022
41346,Sukasari,-6.843946191,107.5941958
41347,Sukasari,-6.843920257,107.5942322
41348,Sukasari,-6.843880952,107.594253
41349,Sukasari,-6.843813001,107.5942706
41350,Sukasari,-6.843769269,107.5942819
41351,Sukasari,-6.843766564,107.5942826
41352,Sukasari,-6.843696435,107.5943082
41353,Sukasari,-6.843624378,107.5943544
41354,Sukasari,-6.843574691,107.5943798
41355,Sukasari,-6.843478176,107.5944151
41356,Sukasari,-6.843414643,107.5944576
41357,Sukasari,-6.843389067,107.5944747
41358,Sukasari,-6.843323155,107.5945326
41359,Sukasari,-6.843283177,107.5945541
41360,Sukasari,-6.843217187,107.5945612
41361,Sukasari,-6.843125488,107.5945447
41362,Sukasari,-6.843021572,107.594505
41363,Sukasari,-6.842989229,107.5944927
41364,Sukasari,-6.842851049,107.594445
41365,Sukasari,-6.842777192,107.5944049
41366,Sukasari,-6.84276799,107.5943999
41367,Sukasari,-6.842707494,107.5943383
41368,Sukasari,-6.84268597,107.5943024
41369,Sukasari,-6.842633757,107.5942152
41370,Sukasari,-6.842582279,107.5941559
41371,Sukasari,-6.842555819,107.5941254
41372,Sukasari,-6.84247919,107.594066
41373,Sukasari,-6.842396956,107.5940236
41374,Sukasari,-6.84230436,107.5940192
41375,Sukasari,-6.842232256,107.5940281
41376,Sukasari,-6.842180888,107.5940344
41377,Sukasari,-6.84209944,107.5940591
41378,Sukasari,-6.842052567,107.5941007
41379,Sukasari,-6.842018588,107.5941788
41380,Sukasari,-6.842016001,107.5941848
41381,Sukasari,-6.841978539,107.5943297
41382,Sukasari,-6.841974734,107.5943398
41383,Sukasari,-6.841957038,107.5943871
41384,Sukasari,-6.841922294,107.5944316
41385,Sukasari,-6.841883565,107.5944495
41386,Sukasari,-6.841816382,107.5944616
41387,Sukasari,-6.841704234,107.5944615
41388,Sukasari,-6.841694994,107.5944611
41389,Sukasari,-6.841607426,107.5944572
41390,Sukasari,-6.841557292,107.5944638
41391,Sukasari,-6.84149773,107.5944715
41392,Sukasari,-6.841493806,107.594472
41393,Sukasari,-6.841481448,107.5944759
41394,Sukasari,-6.841470446,107.5944794
41395,Sukasari,-6.841374116,107.5945097
41396,Sukasari,-6.84131586,107.5945489
41397,Sukasari,-6.841259466,107.5946148
41398,Sukasari,-6.8412193,107.5946646
41399,Sukasari,-6.841150392,107.5947184
41400,Sukasari,-6.84106902,107.5947776
41401,Sukasari,-6.840996589,107.5948478
41402,Sukasari,-6.84091175,107.5949248
41403,Sukasari,-6.840863574,107.5949686
41404,Sukasari,-6.840822537,107.5950052
41405,Sukasari,-6.840817191,107.59501
41406,Sukasari,-6.840783506,107.59504
41407,Sukasari,-6.840757539,107.5950646
41408,Sukasari,-6.84075253,107.5950694
41409,Sukasari,-6.840707899,107.59512
41410,Sukasari,-6.840695941,107.5951404
41411,Sukasari,-6.84066981,107.5951851
41412,Sukasari,-6.84062694,107.5952703
41413,Sukasari,-6.840586065,107.5953525
41414,Sukasari,-6.840557675,107.5954137
41415,Sukasari,-6.840533519,107.5954423
41416,Sukasari,-6.840452419,107.5954858
41417,Sukasari,-6.840402475,107.5955237
41418,Sukasari,-6.840361181,107.5955785
41419,Sukasari,-6.84035082,107.5955923
41420,Sukasari,-6.840322473,107.5956339
41421,Sukasari,-6.840273917,107.5956725
41422,Sukasari,-6.840187625,107.5957156
41423,Sukasari,-6.840125652,107.5957404
41424,Sukasari,-6.840093701,107.5957531
41425,Sukasari,-6.839973325,107.595784
41426,Sukasari,-6.839771245,107.5958183
41427,Sukasari,-6.839722711,107.5958251
41428,Sukasari,-6.839632839,107.5958378
41429,Sukasari,-6.83955356,107.5958775
41430,Sukasari,-6.83947585,107.5959682
41431,Sukasari,-6.839357569,107.5961367
41432,Sukasari,-6.839294822,107.5961975
41433,Sukasari,-6.839199347,107.596251
41434,Sukasari,-6.839050124,107.596304
41435,Sukasari,-6.838892516,107.5963582
41436,Sukasari,-6.838790711,107.5964159
41437,Sukasari,-6.83869127,107.5965161
41438,Sukasari,-6.83861966,107.5966251
41439,Sukasari,-6.838581927,107.5967664
41440,Sukasari,-6.838562225,107.5969375
41441,Sukasari,-6.838558218,107.5970301
41442,Sukasari,-6.838556722,107.5970647
41443,Sukasari,-6.838568089,107.5971419
41444,Sukasari,-6.838622444,107.5972428
41445,Sukasari,-6.838628098,107.5972834
41446,Sukasari,-6.838615724,107.597314
41447,Sukasari,-6.838580595,107.5973247
41448,Sukasari,-6.838502406,107.5973164
41449,Sukasari,-6.838366072,107.5972702
41450,Sukasari,-6.838223099,107.5972015
41451,Sukasari,-6.838133527,107.5971609
41452,Sukasari,-6.838018854,107.5971381
41453,Sukasari,-6.837916607,107.5971253
41454,Sukasari,-6.83787322,107.5971271
41455,Sukasari,-6.837836251,107.5971436
41456,Sukasari,-6.837784786,107.5971921
41457,Sukasari,-6.837730965,107.5972567
41458,Sukasari,-6.837653704,107.5973447
41459,Sukasari,-6.837616309,107.5973896
41460,Sukasari,-6.837607378,107.5974003
41461,Sukasari,-6.837573707,107.5974288
41462,Sukasari,-6.837534291,107.597445
41463,Sukasari,-6.837500169,107.5974581
41464,Sukasari,-6.837415778,107.5975106
41465,Sukasari,-6.837410449,107.5975137
41466,Sukasari,-6.837370262,107.5975368
41467,Sukasari,-6.837341848,107.5975423
41468,Sukasari,-6.837288594,107.5975271
41469,Sukasari,-6.837265313,107.5975129
41470,Sukasari,-6.837211708,107.5974801
41471,Sukasari,-6.837128473,107.5974592
41472,Sukasari,-6.837058491,107.5974626
41473,Sukasari,-6.836997667,107.5974837
41474,Sukasari,-6.836957857,107.5975112
41475,Sukasari,-6.836940757,107.597523
41476,Sukasari,-6.83687794,107.5975678
41477,Sukasari,-6.836875485,107.5975833
41478,Sukasari,-6.836873381,107.5975966
41479,Sukasari,-6.836853259,107.5976674
41480,Sukasari,-6.836848594,107.5977225
41481,Sukasari,-6.836854206,107.597747
41482,Sukasari,-6.836870765,107.5977633
41483,Sukasari,-6.836896756,107.5977724
41484,Sukasari,-6.836924961,107.5977787
41485,Sukasari,-6.836951755,107.5977908
41486,Sukasari,-6.836977725,107.5978209
41487,Sukasari,-6.837001526,107.5978515
41488,Sukasari,-6.837026446,107.5978734
41489,Sukasari,-6.837039438,107.5978975
41490,Sukasari,-6.837047561,107.5979349
41491,Sukasari,-6.837052063,107.5979763
41492,Sukasari,-6.837051762,107.5980237
41493,Sukasari,-6.837051585,107.5980514
41494,Sukasari,-6.837074583,107.5980389
41495,Sukasari,-6.837103569,107.5980226
41496,Sukasari,-6.837130529,107.5980074
41497,Sukasari,-6.83720289,107.5979635
41498,Sukasari,-6.837271153,107.5979104
41499,Sukasari,-6.837320381,107.5978745
41500,Sukasari,-6.8373654,107.5978415
41501,Sukasari,-6.837404705,107.5978209
41502,Sukasari,-6.837430953,107.5978102
41503,Sukasari,-6.837449573,107.5978025
41504,Sukasari,-6.837475362,107.597797
41505,Sukasari,-6.837514651,107.5977885
41506,Sukasari,-6.837625838,107.5977708
41507,Sukasari,-6.837718911,107.5977487
41508,Sukasari,-6.837797364,107.5977229
41509,Sukasari,-6.837921992,107.5976879
41510,Sukasari,-6.838021375,107.5976638
41511,Sukasari,-6.838089229,107.5976512
41512,Sukasari,-6.83816333,107.5976414
41513,Sukasari,-6.838211524,107.5976398
41514,Sukasari,-6.838247732,107.5976486
41515,Sukasari,-6.838293634,107.5976665
41516,Sukasari,-6.838347211,107.5976838
41517,Sukasari,-6.838384833,107.5976919
41518,Sukasari,-6.838392571,107.5976916
41519,Sukasari,-6.838394396,107.597692
41520,Sukasari,-6.838446082,107.5976897
41521,Sukasari,-6.838490164,107.5976797
41522,Sukasari,-6.83851064,107.5976705
41523,Sukasari,-6.838551184,107.5976523
41524,Sukasari,-6.838572666,107.5976358
41525,Sukasari,-6.838610287,107.5976068
41526,Sukasari,-6.838666787,107.5975432
41527,Sukasari,-6.838718469,107.59746
41528,Sukasari,-6.83873493,107.5974335
41529,Sukasari,-6.838812665,107.5972729
41530,Sukasari,-6.838846779,107.5972129
41531,Sukasari,-6.838862425,107.5971854
41532,Sukasari,-6.838895267,107.5971231
41533,Sukasari,-6.838915132,107.5970826
41534,Sukasari,-6.83895216,107.5970117
41535,Sukasari,-6.838992601,107.5969478
41536,Sukasari,-6.839047656,107.596889
41537,Sukasari,-6.839104516,107.5968589
41538,Sukasari,-6.839164444,107.5968468
41539,Sukasari,-6.839167472,107.5968462
41540,Sukasari,-6.839232444,107.596842
41541,Sukasari,-6.839261751,107.5968341
41542,Sukasari,-6.839277251,107.5968299
41543,Sukasari,-6.839322115,107.5968122
41544,Sukasari,-6.839391577,107.596778
41545,Sukasari,-6.839506018,107.5967149
41546,Sukasari,-6.839581122,107.5966751
