id_listing,judul,harga,alamat,kamar_tidur,kamar_mandi,garasi/carport,harga_rp,luas_tanah_sqm,luas_bangunan_sqm,kecamatan,wilayah,segmen_harga,segmen_lt,latitude,longitude,jarak_pusat_kota(km)
hos18767830,Jual Rumah Strategis Di Mainroad Jl. Dago,"Rp 10,5 Miliar","Dago, Bandung",7,3,5,10500000000,305,285,Coblong,Bandung Utara,>7M,200-400sqm,-6.880933349999999,107.61392108064138,3.35
hos11893189,Dijual Rumah Parakan Asri,"Rp 3,3 Miliar","Batununggal, Bandung",5,2,1,3300000000,330,200,Batununggal,Bandung Tengah,3-7M,200-400sqm,-6.928054100000001,107.6404417263918,3.85
hos16986192,Dijual Rumah Komplek Alamanda Dago Permai Tubagus Ismail,"Rp 3,8 Miliar","Tubagus Ismail, Bandung",4,3,1,3800000000,314,400,Coblong,Bandung Utara,3-7M,200-400sqm,-6.880933349999999,107.61392108064138,3.35
hos16986256,Rumah Murah Tengah Kota Sayap Braga Dekat Alun2 Bandung,Rp 4 Miliar,"Braga, Bandung",6,3,1,4000000000,212,150,Sumur Bandung,Bandung Tengah,3-7M,200-400sqm,-6.9143889000000005,107.61702181771668,0.86
hos15504526,Dijual Rumah Baru Garden City View Awiligar,"Rp 2,3 Miliar","Awiligar, Bandung",3,5,2,2300000000,173,200,Cibeunying Kaler,Bandung Utara,1.5-3M,120-200sqm,-6.8863341,107.62897980161543,3.43
hos18212086,Rumah Murah Pasir Luyu Dekat Bkr Bandung,Rp 2 Miliar,"Pasir Luyu, Bandung",5,2,1,2000000000,196,140,Regol,Bandung Selatan,1.5-3M,120-200sqm,-6.939712849999999,107.613796906891,3.21
hos18551058,Dijual Rumah Main Road Sriwijaya Cocok Untuk Hunian Maupun Usaha,"Rp 6,2 Miliar","Moch Toha, Bandung",6,5,6,6200000000,519,320,Regol,Bandung Selatan,3-7M,400-800sqm,-6.939712849999999,107.613796906891,3.21
hos18776637,Rumah Dalam Komplek di Kawasan Strategis Caringin Kopo,"Rp 1,9 Miliar","Caringin, Bandung",4,3,2,1900000000,180,225,Bandung Kulon,Bandung Barat,1.5-3M,120-200sqm,-6.93193445,107.55505327116754,6.51
hos18776705,Rumah Dalam Komplek di Kawasan Strategis di Caringin,"Rp 1,28 Miliar","Caringin, Bandung",2,1,1,1280000000,102,70,Bandung Kulon,Bandung Barat,500 juta-1.5M,60-120sqm,-6.93193445,107.55505327116754,6.51
hos17760049,Rumah Murah Bagus Shm Di Pasir Jati Residence Cilengkrang Bandung,Rp 490 Juta,"Bandung Timur, Bandung",2,1,1,490000000,72,45,Arcamanik,Bandung Timur,<500 Juta,60-120sqm,-6.92144665,107.6770158552717,7.49
hos16498510,Pajajaran Pusat Kota Hanya Hitung Tanah Saja SHM Bisa Untuk Usaha,"Rp 8,5 Miliar","Pajajaran, Bandung",2,1,1,8500000000,408,180,Cicendo,Bandung Barat,>7M,400-800sqm,-6.9015514499999995,107.58697955342808,2.76
hos18428133,Jual Rumah Strategis Bangunan Baru Di Kopo Kota Bandung,Rp 895 Juta,"Kopo, Bandung",3,2,1,895000000,67,110,Bojongloa Kaler,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.93232645,107.59074740446374,3.19
hos18776449,Rumah Hook Mainroad Sayap Bkr Cocok Untuk Usaha,Rp 9 Miliar,"BKR, Bandung",6,5,6,9000000000,519,320,Lengkong,Bandung Tengah,>7M,400-800sqm,-6.9343483,107.62621853326837,3.14
hos17986247,Rumah Cantik Modern Dengan Pemandangan Bagus,Rp 630 Juta,"Cilengkrang, Bandung",2,1,1,630000000,91,91,Cibiru,Bandung Timur,500 juta-1.5M,60-120sqm,-6.915058950000001,107.72119143769423,12.29
hos18295146,"Rumah Baru  3 Lantai Ada Rooftop di Jl Haji Alpi , Sudirman","Rp 1,2 Miliar","Sudirman, Bandung",2,1,1,1200000000,38,90,Astana Anyar,Bandung Tengah,500 juta-1.5M,<60sqm,-6.9324654500000005,107.59881535095596,2.68
hos18768404,Dijual Rumah Tinggal Baru Di Setiabudi Regency Kota Bandung,"Rp 1,85 Miliar","Setiabudi, Bandung",3,3,1,1850000000,128,135,Sukasari,Bandung Utara,1.5-3M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos17750181,Rumah Plus Ruang Usaha Di Bandung Utara,"Rp 3,3 Miliar","Sukahaji, Bandung",3,2,1,3300000000,190,220,Babakan Ciparay,Bandung Selatan,3-7M,120-200sqm,-6.94029745,107.57568267684286,5.0
hos18674185,Rumah Tinggal Nyaman Bersih Terawat di Sayap Pajajaran Akses Dua Mobil,"Rp 3,5 Miliar","Pajajaran, Bandung",4,2,2,3500000000,207,200,Cicendo,Bandung Barat,3-7M,200-400sqm,-6.9015514499999995,107.58697955342808,2.76
hos18674268,Nice Dan Hommy Banget Rumah di Bandung Kota Komplek Batununggal,"Rp 4,25 Miliar","Batununggal, Bandung",3,2,2,4250000000,300,200,Batununggal,Bandung Tengah,3-7M,200-400sqm,-6.928054100000001,107.6404417263918,3.85
hos18373489,Rumah Baru Cisaranten Dijual Harga Terjangkau,"Rp 1,13 Miliar","Arcamanik, Bandung",4,4,1,1130000000,100,110,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos18731797,Dijual Rumah Baru Nyaman Di Cisaranten Arcamanik Bandung Harga Terjangkau,"Rp 1,1 Miliar","Arcamanik, Bandung",3,2,1,1100000000,80,100,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos17425289,Murah Rumah Besar Strategis Pusat Kota Jl Pudak,Rp 8 Miliar,"Sumurbandung, Bandung",7,3,5,8000000000,638,587,Sumur Bandung,Bandung Tengah,>7M,400-800sqm,-6.9143889000000005,107.61702181771668,0.86
hos18159929,Rumah Bagus SHM di Antapani Bandung,"Rp 1,2 Miliar","Antapani, Bandung",2,1,1,1200000000,135,100,Antapani,Bandung Timur,500 juta-1.5M,120-200sqm,-6.9178562,107.65988138469118,5.56
hos16732049,Rumah komplek elit di Budi Indah lingkungan sejuk dan asri view kota Bandung,"Rp 3,9 Miliar","Setiabudi, Bandung",4,4,2,3900000000,360,256,Sukasari,Bandung Utara,3-7M,200-400sqm,-6.889291249999999,107.58870509879455,3.37
hos16400658,Jual cepat Rumah di Lengkong,"Rp 2,8 Miliar","Lengkong, Bandung",3,3,1,2800000000,200,185,Lengkong,Bandung Tengah,1.5-3M,200-400sqm,-6.9343483,107.62621853326837,3.14
hos16345305,Rumah Lux Luas di Dago Resort Bandung View Pegunungan,Rp 19 Miliar,"Dago Pakar, Bandung",6,4,10,19000000000,2259,676,Coblong,Bandung Utara,>7M,>800sqm,-6.880933349999999,107.61392108064138,3.35
hos16185770,Rumah Hook Bagus 3 Lantai di Citra Green Dago Bandung,"Rp 4,5 Miliar","Dago, Bandung",5,6,4,4500000000,236,400,Coblong,Bandung Utara,3-7M,200-400sqm,-6.880933349999999,107.61392108064138,3.35
hos18735500,Rumah Gres Bagus Arcamanik Cisaranten,Rp 850 Juta,"Arcamanik, Bandung",3,2,1,850000000,72,85,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos18415098,Dijual Rumah Nyaman Di Sayap Padjajaran Bandung,"Rp 1,7 Miliar","Cicendo, Bandung",3,3,1,1700000000,129,100,Cicendo,Bandung Barat,1.5-3M,120-200sqm,-6.9015514499999995,107.58697955342808,2.76
hos18603550,Rumah Bagus Unfurnished SHM Cluster Cisaranten Arcamanik Jl A.h Nasution Kota Bandung,Rp 650 Juta,"Arcamanik, Bandung",2,1,1,650000000,76,42,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos17673871,Rumah Strategis untuk usaha Luas di Mainroad Hegarmanah Bandung,Rp 12 Miliar,"Hegarmanah, Bandung",4,3,1,12000000000,420,250,Cidadap,Bandung Barat,>7M,400-800sqm,-6.8627967,107.60935594852518,5.33
hos18109820,Rumah 2Lantai Nyaman Asri di Mainroad Cigadung Sayap Dago Bandung,"Rp 2,5 Miliar","Sayap Dago, Bandung",8,8,1,2500000000,132,180,Coblong,Bandung Utara,1.5-3M,120-200sqm,-6.880933349999999,107.61392108064138,3.35
hos18089591,Rumah Bangunan Baru Dalam Komplek GBA Griya Bandung Asri Ciganitri,Rp 900 Juta,"Bandung Kota, Bandung",3,2,1,900000000,124,80,Sumur Bandung,Bandung Tengah,500 juta-1.5M,120-200sqm,-6.9143889000000005,107.61702181771668,0.86
hos18463974,Di Jual Rumah Besar Area Cikutra Bandung,Rp 6 Miliar,"Cikutra, Bandung",7,4,2,6000000000,350,306,Cibeunying Kidul,Bandung Utara,3-7M,200-400sqm,-6.89851205,107.65007706308097,4.63
hos18757773,Jual Rumah Cepat Di Cipadung Panyileukan Cibiru Bandung Timur,Rp 950 Juta,"Cibiru, Bandung",2,1,1,950000000,88,40,Cibiru,Bandung Timur,500 juta-1.5M,60-120sqm,-6.915058950000001,107.72119143769423,12.29
hos17135000,Rumah di Setra Duta 2 Lantai SHM Bagus,"Rp 2,6 Miliar","Setra Duta, Bandung",5,4,2,2600000000,144,195,Sukasari,Bandung Utara,1.5-3M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos18693126,"Rumah 2 Lantai Bagus SHM di Batununggal, Bandung",Rp 2 Miliar,"Batununggal, Bandung",3,2,1,2000000000,126,190,Batununggal,Bandung Tengah,1.5-3M,120-200sqm,-6.928054100000001,107.6404417263918,3.85
hos17140723,R Sayap Gardujati,"Rp 1,3 Miliar","Andir, Bandung",5,2,1,1300000000,130,110,Andir,Bandung Tengah,500 juta-1.5M,120-200sqm,-6.9061442500000005,107.57133171215168,4.32
hos12604936,Rumah Bangunan Belanda Sangat Terawat Premium Lokasi Sayap Riau,Rp 18 Miliar,"Riau, Bandung",5,4,5,18000000000,538,389,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos18569728,Rumah Huk Nan Nyaman di Lingkungan Aman Tengah Kota Area Sukaluyu Surapati Dekat Banget Ke Dago,"Rp 2,6 Miliar","Sukaluyu, Bandung",3,3,2,2600000000,154,250,Cibeunying Kaler,Bandung Utara,1.5-3M,120-200sqm,-6.8863341,107.62897980161543,3.43
hos10289013,Jarang Ada Rumah Sayap Riau Yang Hommy Banget Suasananya,Rp 18 Miliar,"Riau, Bandung",3,2,4,18000000000,534,550,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos13122563,"Rumah Lux Di Mainroad Jl. Dr. Setiabudhi, Bandung",Rp 18 Miliar,"Setiabudi, Bandung",5,3,8,18000000000,620,420,Sukasari,Bandung Utara,>7M,400-800sqm,-6.889291249999999,107.58870509879455,3.37
hos18710771,Harga Worthed Rumah Permata Kopo 1 Dengan Row Jalan Cukup Lebar Tinggal Renov Aja Supaya Cakep,Rp 715 Juta,"Kopo, Bandung",2,2,1,715000000,140,120,Bojongloa Kaler,Bandung Selatan,500 juta-1.5M,120-200sqm,-6.93232645,107.59074740446374,3.19
hos18661673,Dijual Cepat Murah Rumah Bagus Arcamanik Dkat Sport Jabar Bandung,Rp 875 Juta,"Arcamanik, Bandung",2,2,1,875000000,120,90,Arcamanik,Bandung Timur,500 juta-1.5M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos18728699,Dijual Rumah Minimalis Baru Di Batununggal,"Rp 4,25 Miliar","Batununggal, Bandung",3,3,2,4250000000,200,198,Batununggal,Bandung Tengah,3-7M,200-400sqm,-6.928054100000001,107.6404417263918,3.85
hos18624874,Dijual Cepat Rumah Di Dalam Cluster Arcamanik,"Rp 2,5 Miliar","Arcamanik, Bandung",3,3,2,2500000000,200,200,Arcamanik,Bandung Timur,1.5-3M,200-400sqm,-6.92144665,107.6770158552717,7.49
hos17155873,Dijual rumah terawat dikomplek Permata Arcamanik,"Rp 1,5 Miliar","Arcamanik, Bandung",4,2,1,1500000000,150,132,Arcamanik,Bandung Timur,1.5-3M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos18537995,Hone Sale!!! Dijual Cepat Rumah Di Arcamanik,Rp 975 Juta,"Arcamanik, Bandung",3,2,1,975000000,120,80,Arcamanik,Bandung Timur,500 juta-1.5M,120-200sqm,-6.92144665,107.6770158552717,7.49
hos18675334,Rumah di Kalijati Antapani 2 Lantai SHM Bagus Harga Nego Sampai Deal,"Rp 2,9 Miliar","Antapani, Bandung",5,3,1,2900000000,170,180,Antapani,Bandung Timur,1.5-3M,120-200sqm,-6.9178562,107.65988138469118,5.56
hos18772847,Rumah Bagus Dan  Di Lengkong Harga Turun Banyak Shm,"Rp 2,4 Miliar","Lengkong, Bandung",3,3,1,2400000000,200,185,Lengkong,Bandung Tengah,1.5-3M,200-400sqm,-6.9343483,107.62621853326837,3.14
hos18675114,Rumah Baru Cisaranten Dijual Harga Terjangkau,"Rp 1,13 Miliar","Arcamanik, Bandung",4,4,1,1130000000,100,110,Arcamanik,Bandung Timur,500 juta-1.5M,60-120sqm,-6.92144665,107.6770158552717,7.49
hos18640275,Rumah 1 Lantai di Jl. Batununggal Jelita Dekat Pusat Kota,"Rp 3,5 Miliar","Bandung Kidul, Bandung",4,3,1,3500000000,180,220,Bandung Kidul,Bandung Selatan,3-7M,120-200sqm,-6.9558976,107.63089148116754,5.48
hos13679151,Rumah Turangga Hitung Tanah Saja,"Rp 1,8 Miliar","Turangga, Bandung",4,2,2,1800000000,340,170,Lengkong,Bandung Tengah,1.5-3M,200-400sqm,-6.9343483,107.62621853326837,3.14
hos18391015,Rumah Murah Minimalis di Cibaduyut Cangkuang Resident Bandung,Rp 350 Juta,"Cibaduyut, Bandung",2,1,1,350000000,60,55,Bojongloa Kidul,Bandung Selatan,<500 Juta,60-120sqm,-6.947036199999999,107.59627135374859,4.27
hos14564316,Jual Rumah Sayap Riau Jalan Nangka,"Rp 7,5 Miliar","Riau, Bandung",5,3,1,7500000000,292,250,Cibeunying Kaler,Bandung Utara,>7M,200-400sqm,-6.8863341,107.62897980161543,3.43
hos16473526,Jual Rumah Hoek Sumbersari Jalan Sumber Endah,"Rp 4,5 Miliar","Soekarno Hatta, Bandung",5,3,3,4500000000,375,290,Kiaracondong,Bandung Tengah,3-7M,200-400sqm,-6.9247499,107.6462773,4.28
hos16831993,Jual Rumah Sayap Hegarmanah jalan Cikendi,"Rp 3,25 Miliar","Hegarmanah, Bandung",5,2,1,3250000000,502,400,Cidadap,Bandung Barat,3-7M,400-800sqm,-6.8627967,107.60935594852518,5.33
hos16614665,Rumah Arcamanik Antapani Jalan Golf Barat,"Rp 2,5 Miliar","Arcamanik, Bandung",3,1,1,2500000000,230,120,Arcamanik,Bandung Timur,1.5-3M,200-400sqm,-6.92144665,107.6770158552717,7.49
hos18390584,Jual Rumah Baru Kopo Mas,"Rp 1,75 Miliar","Kopo, Bandung",2,2,1,1750000000,150,150,Bojongloa Kaler,Bandung Selatan,1.5-3M,120-200sqm,-6.93232645,107.59074740446374,3.19
hos16229946,"Jual Cepat Rumah Ketapang Kencana Dalam Cluster, Area Pasirkoja",Rp 790 Juta,"Pasir Koja, Bandung",2,1,1,790000000,78,45,Bojongloa Kaler,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.93232645,107.59074740446374,3.19
hos15370567,"Rumah Besar Mewah, Area Gegerkalong Bandung Utara","Rp 5,5 Miliar","Bandung Utara, Bandung",4,4,2,5500000000,500,315,Cidadap,Bandung Barat,3-7M,400-800sqm,-6.8627967,107.60935594852518,5.33
hos14956466,Jual Rumah Besar Sangat Terawat di Gegerkalong Bandung,"Rp 2,15 Miliar","Geger Kalong, Bandung",5,3,1,2150000000,201,300,Sukasari,Bandung Utara,1.5-3M,200-400sqm,-6.889291249999999,107.58870509879455,3.37
hos18185971,Rumah Modern Minimalis 2 Lantai di Komplek Taman Millenium Pasteur Dekat Dengan Pusat Perbelanjaan,"Rp 8,5 Miliar","Pasteur, Bandung",5,7,2,8500000000,490,600,Sukajadi,Bandung Barat,>7M,400-800sqm,-6.860296099999999,107.58906784137545,6.07
hos17130650,Rumah Mewah 2 Lantai Lokasi Sangat Strategis Sayap Gatot Subroto,Rp 18 Miliar,"Burangrang, Bandung",4,4,5,18000000000,478,500,Lengkong,Bandung Tengah,>7M,400-800sqm,-6.9343483,107.62621853326837,3.14
hos18655323,"Rumah Lama Murah Hitung Tanah Dalam Komplek di Ciwastra, Bandung",Rp 670 Juta,"Ciwastra, Bandung",3,2,1,670000000,154,100,Buah Batu,Bandung Selatan,500 juta-1.5M,120-200sqm,-6.965688011053042,107.63789418028449,6.79
hos17247826,Rumah di Hitung Luas Tanah di Kawasan Gatot Subroto Pusat Kota,"Rp 18,1 Miliar","Gatot Subroto, Bandung",5,3,4,18100000000,1007,500,Lengkong,Bandung Tengah,>7M,>800sqm,-6.9343483,107.62621853326837,3.14
hos18746757,Rumah Mewah di Singgasana Mekar Wangi Bandung,"Rp 6,7 Miliar","Singgasana, Bandung",6,3,2,6700000000,312,450,Bojongloa Kidul,Bandung Selatan,3-7M,200-400sqm,-6.947036199999999,107.59627135374859,4.27
hos12876005,Beli rumah hitung tanah aja,"Rp 7,8 Miliar","Setiabudi, Bandung",4,3,3,7800000000,503,450,Sukasari,Bandung Utara,>7M,400-800sqm,-6.889291249999999,107.58870509879455,3.37
hos12888767,Rumah Baru di Setiabudi Regency,"Rp 2,95 Miliar","Setiabudi, Bandung",3,3,2,2950000000,177,250,Sukasari,Bandung Utara,1.5-3M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos16649474,"Rumah 3 Lantai Bagus SHM di Sayap Cipaganti, Bandung","Rp 15,5 Miliar","Cipaganti, Bandung",5,3,5,15500000000,636,600,Coblong,Bandung Utara,>7M,400-800sqm,-6.880933349999999,107.61392108064138,3.35
hos16641806,Rumah kecil bagus dan terawat JARANG ADA di kopo permai,Rp 895 Juta,"Kopo, Bandung",3,2,1,895000000,67,110,Bojongloa Kaler,Bandung Selatan,500 juta-1.5M,60-120sqm,-6.93232645,107.59074740446374,3.19
hos16649475,Rumah di Mekar Wangi 2 tingkat  SHM Bagus,"Rp 4,75 Miliar","Mekar Wangi, Bandung",8,4,2,4750000000,298,684,Bojongloa Kidul,Bandung Selatan,3-7M,200-400sqm,-6.947036199999999,107.59627135374859,4.27
hos16488372,Rumah lama terawat di sayap Dago,Rp 5 Miliar,"Sayap Dago, Bandung",2,3,1,5000000000,400,120,Coblong,Bandung Utara,3-7M,400-800sqm,-6.880933349999999,107.61392108064138,3.35
hos11190160,Rumah satu lantai di Ujung berung indah Rumah,Rp 950 Juta,"Ujungberung, Bandung",1,2,1,950000000,105,45,Ujungberung,Bandung Timur,500 juta-1.5M,60-120sqm,-6.9053267,107.710954740483,11.17
hos11954877,Rumah 1 lt nyaman dekat kota,"Rp 2,5 Miliar","Buah Batu, Bandung",3,1,2,2500000000,197,150,Buah Batu,Bandung Selatan,1.5-3M,120-200sqm,-6.965688011053042,107.63789418028449,6.79
hos16339604,Rumah di Batununggal,"Rp 2,85 Miliar","Batununggal, Bandung",3,2,1,2850000000,162,200,Batununggal,Bandung Tengah,1.5-3M,120-200sqm,-6.928054100000001,107.6404417263918,3.85
hos9023442,Rumah di setiabudi regency,"Rp 3,65 Miliar","Setiabudi, Bandung",5,4,2,3650000000,525,460,Sukasari,Bandung Utara,3-7M,400-800sqm,-6.889291249999999,107.58870509879455,3.37
hos9023538,Rumah lama terawat di turangga,"Rp 2,7 Miliar","Turangga, Bandung",5,5,1,2700000000,129,160,Lengkong,Bandung Tengah,1.5-3M,120-200sqm,-6.9343483,107.62621853326837,3.14
hos12836699,Rmh Bgs Asri 2 Lantai Di Gerlong,"Rp 2,5 Miliar","Geger Kalong, Bandung",4,3,2,2500000000,178,200,Sukasari,Bandung Utara,1.5-3M,120-200sqm,-6.889291249999999,107.58870509879455,3.37
hos18734275,Jarang Ada Rumah Setiabudi Regency Dengan Garasi 2 Mobil,"Rp 3,75 Miliar","Setiabudi, Bandung",3,2,2,3750000000,323,300,Sukasari,Bandung Utara,3-7M,200-400sqm,-6.889291249999999,107.58870509879455,3.37
hos11982516,Rumah terdesain oleh arsitek ternama di Bandung,Rp 19 Miliar,"Sayap Dago, Bandung",6,5,8,19000000000,2259,676,Coblong,Bandung Utara,>7M,>800sqm,-6.880933349999999,107.61392108064138,3.35
hos18653827,Rumah Satu Lantai Di Cilengkrang,Rp 550 Juta,"Cilengkrang, Bandung",2,1,1,550000000,84,55,Cibiru,Bandung Timur,500 juta-1.5M,60-120sqm,-6.915058950000001,107.72119143769423,12.29
hos17996416,"Dijual Rumah Mini Cluster, Baru, Minimalis, Nyaman Aman Antapani 2 Lantai","Rp 1,05 Miliar","Antapani, Bandung",3,2,1,1050000000,75,90,Antapani,Bandung Timur,500 juta-1.5M,60-120sqm,-6.9178562,107.65988138469118,5.56
hos18678300,Rumah Baru Dalam Cluster Di Antapani Bandung,Rp 780 Juta,"Antapani, Bandung",2,1,1,780000000,68,40,Antapani,Bandung Timur,500 juta-1.5M,60-120sqm,-6.9178562,107.65988138469118,5.56
hos17394428,Rumah Mewah di Gegerkalong Bandung Tanah Luas Ada Kolam Renang Bangunan Terawat,Rp 9 Miliar,"Geger Kalong, Bandung",5,3,4,9000000000,488,650,Sukasari,Bandung Utara,>7M,400-800sqm,-6.889291249999999,107.58870509879455,3.37
hos16905835,Rumah Bagus Tengah Kota di Sayap Pajajaran Bandung,"Rp 2,2 Miliar","Pajajaran, Bandung",5,2,1,2200000000,139,140,Cicendo,Bandung Barat,1.5-3M,120-200sqm,-6.9015514499999995,107.58697955342808,2.76
hos17104294,Dijual Rumah Strategis Tengah Kota Sayap Sudirman,"Rp 3,9 Miliar","Sudirman, Bandung",6,5,3,3900000000,289,270,Astana Anyar,Bandung Tengah,3-7M,200-400sqm,-6.9324654500000005,107.59881535095596,2.68
hos18354725,Rumah Siap Bangun Di Cigadung Bandung Dalam Cluster Free Bphtb Balik Nama Notaris,"Rp 2,2 Miliar","Cigadung, Bandung",3,3,2,2200000000,103,123,Cibeunying Kaler,Bandung Utara,1.5-3M,60-120sqm,-6.8863341,107.62897980161543,3.43
hos16724911,Rumah Di Sayap Riau Bandung Cocok Untuk Cafe Atau Resto Lokasi Startegis,Rp 14 Miliar,"Riau, Bandung",9,5,3,14000000000,732,450,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos18707585,Breathable House With Scandinavian Japanese Style,"Rp 2,99 Miliar","Mekar Wangi, Bandung",3,3,1,2990000000,135,171,Bojongloa Kidul,Bandung Selatan,1.5-3M,120-200sqm,-6.947036199999999,107.59627135374859,4.27
hos16995668,Rumah Di Kompleks Griya Cikutra Bandung - 2 Lantai,"Rp 1,49 Miliar","Cikutra, Bandung",2,2,1,1490000000,109,80,Cibeunying Kidul,Bandung Utara,500 juta-1.5M,60-120sqm,-6.89851205,107.65007706308097,4.63
hos17323867,Rumah Minimalis Modern Dalam Cluster Ciwastra - Shm 2 Lantai,"Rp 1,5 Miliar","Ciwastra, Bandung",3,2,1,1500000000,105,120,Buah Batu,Bandung Selatan,1.5-3M,60-120sqm,-6.965688011053042,107.63789418028449,6.79
hos8015977,Rumah murah asri di guntursari buahbatu,"Rp 4,4 Miliar","Buah Batu, Bandung",7,5,1,4400000000,590,250,Buah Batu,Bandung Selatan,3-7M,400-800sqm,-6.965688011053042,107.63789418028449,6.79
hos18722016,Unit Reccomended Dibeli Akhir Tahun Sayap Riau Bandung,Rp 9 Miliar,"Riau, Bandung",9,6,6,9000000000,543,450,Cibeunying Kaler,Bandung Utara,>7M,400-800sqm,-6.8863341,107.62897980161543,3.43
hos18103658,Dijual Rumah Jl. Deleg Burangrang Kec. Lengkong Kota Bandung,"Rp 1,8 Miliar","Burangrang, Bandung",4,2,1,1800000000,81,100,Lengkong,Bandung Tengah,1.5-3M,60-120sqm,-6.9343483,107.62621853326837,3.14
hos18709177,Dijual Rumah Taman Burung Gempol Sari Cijerah Bandung,"Rp 1,1 Miliar","Cijerah, Bandung",2,2,2,1100000000,140,100,Bandung Kulon,Bandung Barat,500 juta-1.5M,120-200sqm,-6.93193445,107.55505327116754,6.51
hos18538243,For Sale Sayap Paskal 2 Arah Seberang Istana Plaza Good Location,Rp 12 Miliar,"Andir, Bandung",5,6,8,12000000000,473,376,Andir,Bandung Tengah,>7M,400-800sqm,-6.9061442500000005,107.57133171215168,4.32
hos18530281,Dijual Rumah Dua Lantai Di Cijerah Bandung,Rp 950 Juta,"Cijerah, Bandung",3,2,1,950000000,90,160,Bandung Kulon,Bandung Barat,500 juta-1.5M,60-120sqm,-6.93193445,107.55505327116754,6.51
hos17198626,Rumah Menarik Cocok Untuk Cafe di Sayap Riau,"Rp 17,8 Miliar","Bandung Wetan, Bandung",5,3,6,17800000000,753,500,Bandung Wetan,Bandung Tengah,>7M,400-800sqm,-6.9051357499999995,107.6166565844473,0.97
hos17745224,Rumah di Leuwisari dekat terminal leuwi panjang,"Rp 2,5 Miliar","Leuwi Panjang, Bandung",3,2,1,2500000000,235,175,Bojongloa Kidul,Bandung Selatan,1.5-3M,200-400sqm,-6.947036199999999,107.59627135374859,4.27
hos18768757,"Rumah 2 Lantai Di Komplek Bojongkoneng, Cikutra, Kota Bandung","Rp 1,8 Miliar","Cikutra, Bandung",6,3,2,1800000000,152,180,Cibeunying Kidul,Bandung Utara,1.5-3M,120-200sqm,-6.89851205,107.65007706308097,4.63
hos10294765,Rumah Taman Holis Indah 2 Minimalis Bandung,"Rp 2,2 Miliar","Holis Cigondewah, Bandung",3,3,2,2200000000,190,160,Astana Anyar,Bandung Tengah,1.5-3M,120-200sqm,-6.9324654500000005,107.59881535095596,2.68
hos10367167,"Rumah Lux Dan Luas Singgasana Pradana, Lebar Muka 15 Meter","Rp 15,5 Miliar","Singgasana, Bandung",5,6,2,15500000000,450,1000,Bojongloa Kidul,Bandung Selatan,>7M,400-800sqm,-6.947036199999999,107.59627135374859,4.27
hos10392309,Rumah Premium dengan kolam renang di Gegerkalong,Rp 8 Miliar,"Geger Kalong, Bandung",3,3,2,8000000000,500,300,Sukasari,Bandung Utara,>7M,400-800sqm,-6.889291249999999,107.58870509879455,3.37
hos10507142,Turun Harga Rumah Tinggal Nyaman Sayap Sudirman Bandung,"Rp 3,6 Miliar","Bandung Kota, Bandung",4,2,2,3600000000,440,340,Sumur Bandung,Bandung Tengah,3-7M,400-800sqm,-6.9143889000000005,107.61702181771668,0.86
hos10899614,RUMAH TINGGAL,"Rp 1,2 Miliar","Awiligar, Bandung",3,1,1,1200000000,230,70,Cibeunying Kaler,Bandung Utara,500 juta-1.5M,200-400sqm,-6.8863341,107.62897980161543,3.43
